Type	Size	Time
C	8813	253
C	1360	119
P	318	593
P	1749	95
C	9058	103592246
C	7122	103602903
C	6234	103689985
C	183	690
P	6932	220373301
P	5910	103699684
P	2650	103767097
C	2708	103693825
C	7129	138
C	6490	220245926
C	3456	103658992
P	5739	220259218
P	7536	103600905
P	7108	103612063
P	6794	60
P	2410	85
P	3208	158
C	7918	93851150
C	6293	220361465
C	5007	94
P	3666	180
C	3702	93854442
P	2245	103
C	2556	108
C	9889	60
P	8312	51
P	1227	101
P	5011	101683280
P	1734	204
C	8641	101608983
C	1695	219
P	1084	103606260
P	9080	139
P	3074	93741749
P	907	91
P	6037	2700870
P	1723	911
C	9283	220221709
C	5813	104
C	5261	92620568
C	7184	226
P	4951	91014221
P	792	102
P	506	89673651
P	2471	148
P	1028	71
P	8069	87363352
P	5126	87207313
P	763	98
C	9344	86963959
C	9601	56
P	1713	86197267
P	2779	46
P	4178	100
P	9847	42
C	8599	219934515
C	7718	116
P	7017	86095245
C	3447	44
C	9576	51
P	5914	219909697
P	1317	49
P	6972	48
P	7033	120
P	2623	140
C	674	84129204
C	2724	83928561
P	8129	86080160
P	3124	127
C	9619	219888924
C	5110	83825453
C	2265	153
P	9490	83464816
P	2027	2679674
P	5882	151
P	2023	83417110
P	8063	101
C	5067	113
C	9030	83419159
C	8970	219811583
C	3251	63
C	5209	83481169
C	4577	106
P	9022	219784857
P	2405	100
C	8537	83543264
P	8535	83598636
P	9015	83602462
P	9847	83238634
C	6603	83631204
C	2212	181
C	7991	83630451
C	4600	83226394
C	2513	110
P	9642	83726085
P	5814	138
P	5148	83774999
P	5080	83216788
P	1960	93
C	2905	143
C	703	188
C	7982	83852438
P	7662	83159971
C	3753	84227417
P	1718	108
C	6089	83204601
C	3794	174
C	8129	92
C	4258	102
C	399	81
C	2872	79
P	4065	106
P	9244	83071068
P	3625	98
C	7909	83276578
C	4151	93
P	4242	83260188
C	8121	83005183
P	9391	244
C	2491	219669407
C	9768	289
C	5665	45
P	9644	78576640
C	2459	83269581
C	5957	78545661
C	4023	191
P	9444	78538949
P	6599	102
C	6802	219659509
C	8761	78526094
C	3154	83266750
P	7857	83270833
C	8379	83286101
C	7042	78154405
P	5584	303931686
C	6209	207324119
P	1175	121
P	9904	115
P	7898	83405394
P	3333	78050730
C	3201	77947501
P	9774	362318800
C	3243	195
P	737	1696460
C	4292	241
C	8940	83397848
P	3364	126
C	1280	135
C	631	113
C	1595	50
C	7288	299116654
P	542	119
P	8659	77712196
P	1777	130
P	5553	96
C	3692	77709924
P	9643	207381745
C	671	91
P	6997	78553063
P	9565	77713422
C	9909	303261898
P	9413	298675262
P	9091	213319425
C	9168	303572010
P	8948	79068465
C	8133	79144291
P	8257	79260654
P	1319	82717138
P	5404	82766197
C	8788	82811037
C	1819	77379676
C	2967	140
P	6693	82829900
C	8783	82839315
P	3946	82940076
P	495	123
C	9588	82973830
P	7968	177189544
C	1286	2743430
C	9053	76474533
P	4792	82989329
P	2387	76459146
P	2969	201
P	1491	112
P	4993	76412453
C	491	123
P	2678	63
P	2957	124
P	8793	81
C	9698	124
P	3476	77262440
C	7016	179980338
C	1898	237
C	9431	76485387
P	6661	77275391
P	6650	129
C	3316	2185465
C	7894	215
P	4163	76467094
C	2501	104
C	1354	137
P	6964	176281476
C	5359	985653
C	1584	122
C	203	99
P	4618	76486889
P	9831	77516939
P	6680	76466078
C	1529	77423810
C	7823	76429351
P	8060	76415577
P	1419	570
C	5825	76376781
C	6909	189334106
P	3657	77712383
P	2179	78
C	8925	2476350
C	2904	76345625
C	7868	77678606
P	9924	172886963
C	1848	77674606
C	7051	177
C	4227	49
C	1225	75960847
C	2050	112
P	7159	77670187
C	1386	75443211
C	8268	201335366
C	905	145
C	4659	77658521
P	3793	44
P	1712	51
P	3388	147
C	1099	77760121
P	7878	75951515
C	7474	75381924
C	6513	212
C	1780	64
C	669	55
P	2725	75408210
P	8212	294062328
P	6728	197
P	88	129
C	4153	75122636
C	2	92
C	8463	76394542
C	8077	114
P	8849	176181203
P	728	177
P	9816	75067115
P	5295	52
C	9406	76342685
C	3927	76370409
P	9364	76383775
P	6575	121
P	104	112
C	4186	76389833
C	6909	76386949
C	4017	127
C	5206	74337547
P	9194	76349363
P	7521	74372394
P	2599	101
P	820	73
C	6642	294064785
C	3551	201
C	214	57
C	6531	74344476
C	6011	130
P	7726	74349884
P	699	113
P	203	149
P	3657	90
C	4790	45
C	6488	74345995
C	5193	191
P	7942	74347047
C	8651	76476352
C	9475	74235913
P	3804	74272466
P	3970	123
P	2961	113
C	4487	45
P	9314	47
P	4515	293174268
P	8108	142
P	8812	74271230
C	9751	74266850
C	5717	95
C	6787	45
C	5835	142
P	4908	74183278
P	879	104
C	8884	74361129
P	574	1882771
C	2308	75046870
C	4734	168880492
P	4976	74159985
C	116	194
P	4587	75112432
P	8323	168891632
C	2901	75096649
C	7776	74106173
C	6972	75115363
C	5799	74117749
P	7875	172833253
P	9933	74090894
P	4822	116
P	157	108
P	8262	80
P	6402	75132563
C	7984	75112063
P	5395	73893006
C	3647	172911938
C	3314	139
P	3302	2056769
P	5103	75145209
C	7409	168775805
P	5727	110
C	6675	70
C	9354	59
C	2090	75351854
C	340	57
P	5934	75380506
P	6195	63
P	2382	42
P	5060	130
P	8380	168
P	106	50
C	280	216
P	6253	54
P	668	108
P	114	91
C	7213	73903738
C	7966	75
C	2977	74071592
C	2812	94
C	7276	41
P	851	93
C	4194	64
C	9619	69786556
P	6259	69886111
P	9994	72
C	2453	69863719
C	6676	47
P	8223	68313832
C	592	142
P	4353	50
P	5391	244
C	9543	66328501
C	9102	167
C	2369	44
P	3228	2186299
P	2308	111
C	9239	66228308
C	7580	72
C	31	43
C	1359	250
P	9747	62238821
C	7315	74143505
P	5094	58236118
C	9179	168839049
C	6251	138
P	9964	74146302
C	3005	98
C	7024	58180028
C	252	175
P	8417	111
P	8300	123
P	5497	50
P	8469	74197090
P	2146	58151634
C	9992	74229482
P	7963	58057048
C	4988	272
C	8156	58037990
C	8502	168931972
P	7859	351049574
P	9297	113
P	8457	58072638
P	5925	293156729
C	8113	279821332
C	8222	74242050
C	1936	233
C	8915	169046521
C	3989	58031066
P	4883	74226432
P	7891	135
P	895	91
P	5339	74244231
P	2701	57910414
C	7880	188
C	2878	105
C	5435	50
P	1814	57903104
P	1037	53
C	2458	109
P	1682	103
P	72	112
C	4162	57812330
C	3478	103
C	7356	167264373
C	6992	58107000
P	8437	58124079
P	8811	57931130
C	6189	58134781
C	2276	132
C	2492	86
C	405	89
P	5000	58176494
P	7144	167041776
C	7179	58210388
C	3216	193
C	6248	58268420
C	7850	86
C	4835	47
P	7143	119
P	3038	139
P	6682	58
C	3066	57945948
C	3650	98
C	5337	55069424
P	7620	58273781
P	1195	55064924
P	9685	52
P	4017	40
P	4842	58371736
C	7823	351698980
C	7965	51536912
C	6241	102
C	2318	85
P	4693	51533824
P	1662	72
P	9807	51534325
C	4605	59195751
C	6071	124
P	8585	59225353
P	3808	70
C	8476	59499273
C	7612	178
P	5322	135
P	7036	47281226
P	9788	97
P	4329	4067
P	9196	66306599
C	4120	40436434
P	4850	39439230
P	9903	92
P	7255	66333795
P	8575	73888795
P	821	119
P	9735	65
P	1538	2118455
P	2630	151
C	9720	34563480
C	3123	96
C	7208	34386533
C	1248	153
P	2981	151
P	3998	34183353
P	9265	415562207
C	9703	45334625
C	7123	40636450
P	2455	40704122
P	4575	239
P	4175	105
C	2527	20268625
P	8161	40708616
C	8469	40722519
P	757	43286072
C	9573	20172866
P	4072	45279448
P	9447	131
P	2528	20158580
C	8229	99
C	9082	20128170
P	3238	20109132
P	7292	45
C	7476	47273106
C	7448	126
C	2506	51
P	7626	51439290
P	8888	20111869
C	8227	51464149
C	1711	182
C	2436	20089893
P	4446	167093188
P	7128	20070769
P	4685	51475407
C	5772	19993639
C	4539	58
C	6846	51505976
C	6083	124
P	6056	51566271
C	7587	19985824
C	6183	51602484
P	5404	19989799
C	706	104
P	6813	51636595
C	7379	51687000
C	53	117
P	6112	19929175
P	809	106
P	5017	73
P	4956	51697775
P	1997	116
P	2901	78
C	7920	19937257
C	3681	129
C	7150	43
C	1453	51712028
P	7844	19790398
P	102	88
P	6706	72
P	885	47
C	988	47
C	9247	19803177
C	6132	52
P	8201	167241747
P	9512	208
C	5086	19804733
C	9972	19944368
C	529	105
C	1620	98
C	5295	19983066
P	8315	167156353
P	2481	101
P	6375	20000769
P	1354	142
P	270	57
P	6960	167181075
P	9974	20010602
C	8861	19820522
P	4461	134
P	5551	120
C	6995	19852980
C	4455	389
P	5691	19808161
P	8874	111
C	2363	20118519
P	6466	20197580
C	5332	19807520
C	5940	103
C	8674	20222409
C	8219	19633809
C	4409	190
C	5345	117
P	5586	20303332
P	6634	19573481
P	4063	111
P	5676	19491148
C	9890	20332646
C	1731	200
C	9448	347061128
C	7848	19416096
C	1961	20405958
P	5808	20552059
P	4761	129
C	5544	22009747
C	6746	164
P	7643	22077989
C	8715	23517614
P	5157	19369956
P	7509	95
P	6824	96
P	2206	98
P	3196	167302621
C	6727	19339232
P	8405	167081384
P	9284	19331274
P	3292	82
P	9162	23707794
C	3796	19239386
C	9562	27287092
C	6706	167256978
C	2261	205
P	7077	19239341
P	9825	27572946
P	4383	125
P	5151	44
P	2717	31418395
C	9298	19203922
P	104	118
C	5348	109
C	3095	107
C	8888	31608491
C	5161	130
C	8484	31860241
C	899	146
P	8940	31917005
C	8949	18897968
C	935	105
P	6867	18870750
C	3095	167108363
C	5169	18785235
C	5486	105
P	2393	109
C	8778	128
P	9819	18798775
P	7733	126
P	848	86
P	6469	18808919
P	7427	104
C	8319	43
C	3249	18706240
C	130	1118
P	4576	165
P	9559	18910834
C	9330	167096992
C	9767	18562451
C	4112	167
P	3874	18555203
C	2976	18929628
P	4215	18457454
C	8301	18710745
C	8258	18428026
C	7862	125
C	310	101
C	776	101
P	6484	18958292
P	3745	215
P	3999	96
P	1208	41
C	4716	18978421
C	6665	18418755
P	6514	167037857
P	8263	19092177
P	9800	18402498
C	2111	72
C	7235	18379505
C	4814	19093746
C	6028	167
P	7373	55
P	1203	128
P	4010	19186883
P	8449	182
P	4119	19236965
P	6048	116
C	5247	167234236
C	5431	144
C	8608	77
P	1631	99
C	2521	18347424
C	3601	48
C	5047	18342477
C	7931	167233285
P	2243	99
P	8679	166890351
P	6314	18264761
C	3010	19592358
C	4614	108
C	8437	275523563
P	382	18142102
C	45	125
C	5487	116
P	6311	19684725
P	9139	275290439
C	4624	167214529
C	8873	128
P	6181	275243787
C	9840	19708402
C	3824	18080326
P	9274	19744532
P	846	114
P	6321	78
C	6662	19777793
C	5321	165738184
P	3860	19733083
P	364	112
P	8059	275143209
P	4222	17904102
P	7765	19792253
P	2686	116
P	3094	120
P	1015	19780584
C	8721	57
C	1435	132
C	3838	167163955
P	6896	17572720
P	8588	163606859
P	6968	96
C	9567	163394016
C	2019	137
C	6444	71
P	8408	19798261
P	8624	17434683
C	364	17578559
C	9404	274868091
P	3464	47
C	5301	211
C	9254	164501325
C	6841	17887049
P	6399	17899698
C	2807	17973278
C	8877	111
P	4318	166145708
P	7966	18128126
C	6301	45
C	4414	17290202
C	3546	17300197
P	8856	17216943
P	9830	162302359
P	3239	153
C	9278	17094965
C	6308	158160844
C	1292	122
C	1099	16996565
P	634	178
P	8454	344576614
C	5465	18347554
P	153	71
C	8686	18385042
P	6181	16812605
P	5564	156764700
P	5075	105
P	3473	18407828
P	7287	130
C	8614	154422030
C	6199	16790550
C	6805	110
C	7338	43
P	3705	154446819
P	6468	16706528
P	8517	18405246
P	4828	154416750
C	370	59
C	8586	189
C	3547	154
P	4659	118
C	4298	272939298
P	8038	118
P	2436	194
P	7595	104
P	1380	100
C	2571	73
C	7121	277316131
C	3429	131
C	4534	149994390
C	1922	16537696
P	1941	18705919
C	1560	16511150
P	7572	149957206
P	5680	98
P	7242	97
C	9962	149858464
P	9712	18692185
P	9616	147252369
P	561	115
P	5288	343079062
P	5278	146
P	6434	167042285
C	8606	345487620
C	7612	18763613
P	5386	16216091
C	6908	174
C	9546	146992250
C	8965	272925202
P	9375	150073851
P	1563	129
C	7770	150450786
P	5805	146816007
C	5274	67
P	3260	266583632
P	7031	106
C	3202	162
C	2126	125
C	3579	157249421
C	4150	176
C	6084	343852254
P	9559	157347412
P	8210	133
P	3493	106
P	3646	115
P	4684	16062613
C	6912	16034112
C	2054	16920293
P	2639	16935238
P	9250	146167282
P	1337	16938834
P	6428	208
C	9474	157397848
C	5668	15950687
C	705	115
C	1208	15953416
P	4305	15935251
P	4000	102
P	2373	15919597
P	5576	16955440
C	5913	145954800
C	8742	45
C	3325	16943640
C	1834	64
C	7580	16937620
P	6787	411488551
P	9751	130
P	1582	308
P	522	97
P	2820	154
P	4690	15759735
C	7441	17164110
C	9608	167
C	3924	59
P	8925	263349205
P	881	191
C	3760	17185890
C	8990	15761874
P	8528	336000177
C	9915	17166854
P	7282	274507127
P	6121	15694633
P	9179	162830596
C	7124	162862145
P	4667	119
P	3487	52
P	3358	184
C	9874	263626029
C	5101	146286152
C	6421	16040260
C	9939	146617255
P	198	104
P	1486	55
P	4045	16167656
C	7268	121
C	2620	126
C	5940	164
C	9096	263273028
P	8406	139062962
P	3903	134
C	9398	138998204
P	7806	15585803
P	6613	263228598
C	7964	138928017
P	3530	137967719
P	3639	14995497
P	525	101
C	4330	262866165
P	2281	138122297
C	3616	137894830
P	8797	137876153
C	7905	14853266
C	1312	106
P	5386	15292058
P	3928	15287540
P	5577	129
C	4456	138350364
P	4514	137626420
C	4065	200
C	5115	56
C	4745	53
C	8705	138349474
C	1967	15412027
P	5381	14798777
P	818	100
P	3219	138525495
P	3549	161
P	2550	143
P	5377	263158320
C	9405	14769590
P	2877	14786005
P	4185	110
P	8260	14713706
C	9884	137263306
C	6079	98
P	5096	137064672
P	8179	137067007
P	5464	323
C	8343	137026935
C	373	143
C	8175	99
C	6551	14821283
P	5204	14443214
C	3316	99
P	8646	51
P	3749	138
P	2111	14448879
P	126	87
P	3930	14451450
C	4883	14505839
C	1468	14486456
C	8725	14435583
C	3331	43
P	726	14868755
P	3789	127
P	8897	59
C	8634	324565687
C	3787	128
P	9583	254909533
P	4234	132
P	1846	240
C	7065	163
C	4315	133
C	9110	128865692
P	6919	136268044
P	493	14539865
P	9847	128648069
C	8064	14577869
C	5731	324288411
P	7467	128545636
C	4934	114
C	9792	109
P	7648	128533986
C	7690	136688078
P	7355	136732642
C	4546	14210628
P	5553	104
C	6866	125
P	9249	258950470
P	9745	128225936
P	2194	174
C	7393	259095721
C	5384	119
C	9205	193
P	6006	14107760
P	2101	173
P	6565	205
C	6343	14032543
P	1754	166
C	8480	322960181
C	8734	254051084
P	9759	127870713
P	5904	95
P	2177	90
P	3926	14131023
C	7158	14040527
P	7295	323269592
P	2712	71
P	7853	106
P	784	128
C	8247	127224586
P	6885	13938159
P	1020	110
C	6964	254397915
C	7809	128
C	8860	108
P	6589	13926561
C	7059	14139015
P	2846	14143463
P	4647	149
P	70	59
C	7470	14671051
C	4281	115
P	5505	14150238
C	1360	13761982
C	8600	127973616
P	8607	120472414
C	8048	119667320
C	2762	14158072
C	3282	13630140
C	431	122
P	8231	128088539
P	8513	13592912
C	8689	323679212
C	5026	161
C	9076	13589453
P	4678	93
P	7597	115
P	8983	112
C	4027	222
P	8395	248895483
P	8826	84
C	3185	98
C	6449	248914470
C	6659	118769991
P	3599	63
C	9729	13776064
P	9459	124751511
P	8311	13375540
P	179	124
C	8214	125012200
C	9964	108
P	8381	127061926
P	7956	241487179
P	6733	127152544
P	1936	481
C	7933	13358517
P	1340	135
C	2802	127431256
C	9074	13345230
C	836	249
P	3470	72
P	3285	100
P	7674	117433074
C	6712	146
C	6806	116
C	3518	143
P	4378	13300422
P	7415	135
C	6694	13156098
C	4873	103
C	2641	48
P	9747	116803278
P	2183	98
P	150	60
P	7734	133
C	9154	13091538
C	5117	13082545
P	7331	116677245
P	8861	13033695
C	9926	13022665
P	7910	233799644
P	118	129
P	4087	12937080
C	9353	13037673
P	8751	12810335
P	7048	75
C	8807	12716371
P	3806	12677851
P	3588	12622652
C	8711	12823765
C	9222	113
C	8126	43
P	3080	12623329
P	6079	116175809
P	3548	116176557
C	5183	233424154
C	6499	116112946
P	8836	115837306
P	8672	67
C	6311	12153506
C	2577	12155998
C	2219	115818160
C	5090	162
P	1209	12140124
P	6049	102
P	7101	382297543
C	2937	11945880
C	1276	109
C	2294	48
C	3082	11961686
C	6530	11921452
C	1964	11919031
P	9919	104555816
P	6273	116
P	638	46
C	4954	232156707
C	2850	196
P	5355	95811797
P	5646	231743785
C	3102	101901612
P	8468	98933703
C	5075	11941183
P	3234	11931967
C	6052	231539992
C	6933	232177671
C	8625	231454875
C	3665	144
C	7803	57
P	3081	205
P	7720	231311543
P	6027	156
P	1790	186
P	6191	94563182
P	6433	94955923
C	8164	94489598
C	1083	98
C	5248	129
C	6173	109
C	3990	53
P	6543	11409602
P	5808	122
P	9735	94424517
C	1451	104
C	7953	94078070
C	8331	90735410
P	6856	90299923
P	6766	314923834
C	2990	11281538
C	9137	70
P	9018	89803170
P	6740	85
C	5227	11266227
C	6386	107
C	6134	218862082
P	9172	89153334
C	3897	140
C	7515	124
P	6211	11241848
C	9698	11273919
P	9473	215100499
C	8297	11270927
C	7440	212643403
P	8900	11275418
P	9069	89428973
P	1542	138
C	4740	148
P	9061	208723047
C	9108	120
P	8711	11232038
P	2860	125
C	1611	106
P	763	121
P	1572	178
C	571	11094461
C	1276	14085768
P	8879	202644512
P	3259	159
C	5751	200853808
C	6064	213
C	3469	84
C	6474	206434916
P	951	61
C	9578	361389330
P	5563	88822609
P	840	11252103
P	6944	12258475
P	8674	10898664
P	1220	130
C	8387	10809810
C	7187	12573762
P	9928	10713682
P	4127	95
C	4303	10701840
C	4464	99
C	1716	89
C	9820	87070472
C	1278	118
P	5826	52
P	8898	87024667
P	6922	86952392
P	8541	102
C	8991	304645713
C	4152	110
C	5842	126
P	7367	183429045
P	9782	103
P	1732	110
C	3208	85503468
C	7824	116
C	7115	62
C	7531	10446772
C	8888	85850402
P	9652	86500041
P	8730	114
P	8919	85470664
P	8250	183397290
C	6238	10513053
P	6033	183421270
C	9883	10567347
C	2912	124
P	182	122
C	7082	10264771
P	8089	10250099
C	6430	84414763
C	6747	91
C	3129	10186767
P	202	52
P	9203	361238469
P	1911	47
C	252	49
C	9290	129
P	7346	178981073
P	6247	151
P	6558	66
C	536	51
C	8329	84170337
C	7826	84111407
C	3111	10294950
C	4765	48
P	7190	84070176
C	2539	174
P	3865	101
C	672	42
C	7229	138
P	3151	9845008
P	2987	99
P	9800	9836800
C	2348	9844452
C	5	115
C	1357	44
P	7961	9834050
P	6663	9830115
C	6519	9808682
C	1077	54
C	7975	299517159
P	6278	11512516
C	3577	9847113
P	7498	9532678
P	2331	64
P	9972	67608676
P	271	104
C	6083	68534031
P	2444	178259922
C	9150	9208400
P	306	9173943
P	8251	176523039
P	3332	9343774
P	1142	120
C	9801	9359722
C	8767	9065074
C	2313	11526822
P	7992	178308562
P	2964	104
C	8713	75840464
P	9584	9056120
C	5320	10904686
C	1087	112
C	5986	9037469
C	7426	120
P	3052	48
P	3453	9027997
C	3934	9066157
C	3097	121
P	260	141
P	4457	9039524
P	5824	9052163
C	9124	9019986
C	4148	8978326
P	7362	95
C	5169	8959319
C	157	106
P	8910	66846768
P	5783	175987212
C	2607	51
P	3206	10841466
C	8328	133
C	5159	8895541
P	9826	175980193
P	7174	32191626
C	8018	42844297
C	8343	42877083
C	5522	174
P	6823	43044191
P	217	152
P	6581	91
P	9771	8303078
P	4726	43090565
C	6474	9823666
C	8603	43094903
C	4095	103
C	747	92
C	7308	8320182
P	8710	43976350
P	9642	111
C	6604	49175913
C	6574	147
C	4465	50
P	7985	287951320
P	4902	119
C	8387	28003987
C	5896	9352609
P	7788	8735695
P	6441	426
P	6920	8001422
P	955	91
P	793	8756979
P	2954	60087394
P	2864	155
C	7406	175920826
C	39	135
P	2918	8826586
P	2481	7733537
P	5159	287885711
C	7003	175019875
C	9878	7724910
C	7874	7704376
C	1231	7678942
C	2764	7751786
C	4139	27937543
C	6043	8217349
C	2020	192
C	1823	80
P	7294	7740517
P	6859	28270288
P	9270	7615979
C	2559	156
C	9053	174712215
P	889	112
P	9502	26324723
P	889	44
P	4162	110
C	9325	8372874
P	8207	8390197
C	4777	8415534
C	3458	171
C	6175	8441633
P	9168	26100009
P	5380	32132555
C	6092	7506353
C	9609	138
P	4957	143
P	6598	107
P	1049	43
P	7683	41
C	8509	7555883
C	5936	26227029
C	4706	108
C	3427	97
C	6758	26307439
P	7715	7477078
P	75	71
P	9245	198
P	473	105
P	8423	7454527
C	2895	174886172
C	5531	192
C	9699	71
C	8680	26799303
P	8345	26839980
P	9317	113
C	2269	7496662
C	2038	113
P	5795	174963758
P	4969	1372
C	9933	25832113
C	9699	7742364
P	9137	27026670
P	680	861
P	3226	41
P	1588	45
P	7546	7597717
C	8295	170835140
C	7441	7757107
P	5555	27109846
P	5437	100
P	9143	170893074
C	4073	8674462
P	988	174
P	4649	530
P	3422	25874223
P	695	8522049
P	2611	125
C	4062	102
P	1925	9599380
P	8151	282777266
P	2324	8498432
C	5764	8481829
P	5046	353739934
P	5669	102
P	4533	8270292
C	6390	25456079
P	6813	8247449
P	8750	8644575
C	7517	171059610
C	8402	26101564
P	6462	8654282
C	2608	120
C	8240	8069255
C	6973	106
P	9518	26046060
P	3485	236
C	7669	26048908
C	1350	201
C	7319	281610713
C	4466	159252796
C	2212	79
C	1884	201
C	1872	69
C	169	9871365
P	7023	174020544
P	2599	138
P	7538	283186183
P	2187	8811426
C	6732	25996384
C	7935	89
C	1517	51
C	8125	174045027
P	9339	24722685
C	6785	8907675
P	8138	24605646
P	1877	8912432
C	7374	7533085
C	9697	8868182
P	3416	42
C	7771	7488673
P	2373	9018294
P	5636	26215347
P	7059	444050201
P	8955	25952864
P	4227	9048099
P	6234	134
C	7243	148006941
C	4929	8829166
C	6012	8895911
C	2555	96
P	8424	163034497
P	5145	84
C	8477	24871891
C	649	73
C	468	45
P	6234	24979034
P	8285	8798296
P	343	112
P	6307	50
C	5095	8812939
P	608	90
C	4053	24701130
C	6227	349
C	6799	8790993
C	3425	10530445
C	3936	8769548
C	4661	116
C	8055	65
P	8169	24602943
P	9466	99
P	1711	156003981
P	238	124
P	3736	25016273
C	8915	147331871
P	9639	8715079
P	7019	458301866
P	6693	8618604
C	6811	8654350
P	2296	124
C	6683	88
C	5148	116
C	8570	23798849
C	8844	25488689
C	9236	8689739
P	6793	8899936
C	3212	109
P	6299	8997973
P	1876	133
P	3587	233
P	2657	47
C	9314	333816719
P	6659	146445977
P	7436	111
P	6417	94
P	1742	10750761
P	3331	113
C	8070	135
C	1336	109
C	3026	98
P	2468	23498294
P	4222	92
C	4836	23440785
C	2982	61
C	6525	23440278
P	3525	9432272
P	4633	81
C	7962	8953309
C	1795	90
P	7395	8932338
P	7667	8938030
C	6688	144986691
C	1447	140
C	8679	8912269
P	5228	8889331
P	3107	101
P	2595	8941355
P	433	69
C	9598	10996966
P	9494	8968344
C	6359	8924842
P	4668	23090199
P	3726	90
P	2525	42
C	9559	332527970
C	2091	137
P	8220	22927335
C	5508	332333095
C	3181	22918810
P	7553	10040488
C	5104	9991717
C	2946	96
C	4500	51
P	8390	22788861
P	9730	22769744
C	9198	8685575
C	5026	8689694
C	694	104
C	2605	136101431
P	8948	262470730
P	5217	22386998
P	5298	8611586
C	9701	22387566
C	1095	93
C	8987	8618368
P	7067	8613750
P	7851	128611856
C	9268	127825859
C	706	47
C	604	47
C	1907	45
C	1658	22146523
P	9951	257408693
P	2474	8527001
P	6657	249229061
C	5204	8533155
C	4995	21568322
C	7707	126027818
P	9790	8548526
P	7793	108
P	6642	8543864
C	9204	21578556
C	9435	324639835
P	8566	8527124
C	8129	21916449
C	6868	242336340
C	2505	154
P	8305	21535888
P	1942	97
P	3771	50
C	8035	250450769
C	8472	21431830
P	6376	127516826
P	8309	8446522
P	99	181
C	4535	10762349
P	9682	8462490
C	4053	8454732
P	2502	122
P	7695	125
P	8004	283
C	9905	10596382
P	9124	124248586
P	8666	8395253
C	5243	20562766
P	1298	195
P	6000	118
C	5996	20560345
C	9536	114134300
C	9219	8375009
C	132	72
C	6489	101
C	911	9377708
C	7580	128
P	8640	104176335
P	457	118
P	4928	8935302
P	331	329
P	4937	103528038
P	2423	91
C	7939	8227541
P	73	45
C	6177	8208192
P	8177	107
C	8966	103091354
C	2367	96
C	3718	55
P	4768	8206742
C	1727	104
C	7230	369541631
C	4024	101
C	3972	8165347
C	2216	154
P	8724	222889306
P	2498	96991205
P	3091	8222637
C	6483	19406210
C	2576	8059094
C	983	8037227
C	3607	102
P	6467	18894230
P	5297	93
P	7316	102
C	6674	7976739
C	4795	413
C	4381	7938072
P	6394	7927586
P	386	314
P	4145	7920195
P	2314	132
P	8949	93736584
P	2591	56
P	4873	98
C	8028	191028820
C	7280	7813106
P	2133	9096156
C	8708	93420472
P	938	144
P	3129	46
P	693	55
P	303	8662795
C	9780	98018156
P	5287	7817709
P	2693	20227896
P	813	124
P	1602	103
P	6005	18949850
P	6274	8167100
C	7876	7770090
C	7976	8166392
C	7851	135
P	6012	322874316
P	8888	92096574
P	3332	141
P	5996	102656051
P	6510	108
C	390	107
C	2341	8819698
C	5765	208
P	3492	91994790
C	4108	92
C	3296	7781298
C	9277	91817897
C	4853	17390165
P	9839	7688592
C	9515	8658544
C	7150	207967843
C	3484	7613147
C	2144	129
C	3245	8037496
P	6621	19196340
P	9442	19210555
C	828	117
C	2466	80
P	8370	7616036
C	9546	76122384
P	8862	83660030
P	6609	213
P	3482	107
P	8129	74527255
C	9701	17526326
C	9695	74476682
P	3950	19557584
P	4125	7728388
P	1578	148
P	8492	74403145
P	591	46
P	5265	17542219
C	3832	17627493
C	949	118
C	5452	16452135
P	7930	63359892
C	7673	51521191
C	2771	110
P	1969	95
C	3508	111
P	5227	136
C	9937	44869675
C	9575	47534940
P	8532	16596995
C	1992	134
C	7635	122
P	6337	15963331
P	8789	36244486
P	9438	50464169
C	956	133
C	4053	174
C	9693	7402179
P	3581	7397938
P	7918	8266576
P	570	97
C	7227	7383898
C	7695	134
P	2260	101
C	4323	119
C	1264	104
P	531	231
C	7763	464
C	3217	173
C	9718	15459786
P	5377	168
P	9018	15489643
P	7821	428
C	8797	15381077
P	9928	15220788
P	7735	182427418
P	4176	8524135
P	5332	7093644
C	3450	7202312
C	9691	181725653
P	7886	7245521
C	7019	14479911
P	3430	159
P	9638	32717119
P	9436	101
C	8412	14343287
C	6319	106
C	8495	290260648
C	9835	34554642
C	7393	147
P	8705	14580804
P	9022	15529097
P	8674	14333361
C	8474	15008523
P	24	130
C	8329	32518784
P	5785	145
C	2469	47
P	8249	32591683
P	6761	180165067
P	2731	65
C	8800	180062222
C	8420	162
C	3384	14273876
P	5394	125
P	5617	14269287
P	8454	106
P	2851	140
C	8143	180626431
P	5376	179993061
P	122	134
P	539	65
C	9314	13994521
C	1869	107
P	8390	5194731
P	6526	124
C	9352	170732406
C	9896	5197876
P	7501	170590093
P	7337	5176587
C	8763	286729253
C	4555	48
C	4395	79
P	9413	13712063
P	9426	13707538
C	9636	160614648
C	9126	188
C	4421	44
P	7134	160336961
C	2862	29426410
P	9448	13591235
P	9823	277011154
C	6975	4635265
P	6566	4516966
C	7691	4362031
C	562	104
P	7748	28800514
C	2897	4343203
C	7643	4353040
C	4787	150892351
P	5603	13268459
P	2302	4377618
P	8213	150672478
C	9166	150273863
P	9871	4389912
C	9001	58
P	7439	27904502
C	9624	149765896
C	7341	70
P	7878	14009609
C	3250	13118487
