Type	Size	Time
P	250	89
P	441	65
P	831	44
P	368	50
P	398	97
C	451	287423467
C	381	124
C	225	97
C	119	66
C	461	42
C	334	51
P	690	86
P	312	54
P	159	42
C	876	287453852
C	520	95
C	355	63
C	195	105
P	929	157
P	150	83
C	276	287481237
C	614	121
P	800	287461499
P	76	104
P	724	47
P	560	45
C	961	125
C	811	389499357
C	646	109
P	636	389432150
C	229	64
C	767	102
P	661	87
P	189	66
P	424	53
P	356	47
P	99	43
C	327	115
P	984	389462666
P	74	140
C	946	121
C	118	51
P	727	150
P	328	59
C	345	283871720
C	526	157
C	168	65
P	912	83
P	289	44
C	154	283944350
C	473	137
C	303	54
C	417	283815100
P	592	157
C	34	110
C	301	49
C	106	46
C	529	54
P	985	283823536
C	45	50
C	325	281742211
P	269	113
P	816	71
P	462	47
P	50	81
C	573	389677917
C	24	97
C	146	192
C	460	58
C	212	44
C	17	57
C	632	46
P	201	281663159
P	721	93
P	158	123
P	597	93
C	191	108
C	67	1088
C	386	42
C	216	43
C	508	41
P	887	281687374
C	947	389690437
C	703	131
P	782	121
P	140	43
P	383	41
P	762	277910451
P	310	113
P	287	43
C	358	123
C	246	48
C	858	41
C	898	277918068
C	397	97
P	127	105
P	761	50
P	734	277904605
P	453	61
C	677	277922150
C	754	624333807
C	260	132
P	944	122
P	969	277738704
P	942	114
C	905	277749015
C	759	104
C	933	44
C	1	144
P	94	81
P	825	69
P	611	277742501
C	446	276827989
C	835	101
P	472	276843345
P	532	89
P	437	389899280
C	820	189
P	184	276820070
P	486	98
C	27	84
C	648	120
C	537	61
P	345	145
P	570	97
C	735	276255008
C	337	128
C	322	43
P	394	142
P	555	56
P	571	50
P	157	43
C	898	141
C	318	276194557
C	725	95
P	939	276191271
P	372	108
C	336	58
P	270	123
C	61	61
C	233	44
C	788	42
C	452	42
P	711	387482156
P	864	121
P	977	45
C	188	276197816
C	814	387543503
C	81	137
P	968	122
P	774	79
C	563	153
C	387	44
C	843	508422435
P	789	276172091
C	127	174
C	417	60
C	459	70
C	617	94
P	580	143
P	538	57
C	40	110
C	538	68
C	309	53
C	123	47
P	743	141
P	223	49
P	728	43
C	467	113
C	715	59
C	716	46
P	607	271630439
P	640	125
C	844	271588113
P	59	82
P	951	85
P	470	42
C	769	101
C	606	58
P	957	72
P	45	43
P	406	42
C	471	155
C	696	48
C	118	51
C	437	271636935
C	219	165
C	204	53
C	294	60
P	323	170
P	417	48
P	116	41
P	71	42
P	193	48
C	501	109
C	556	76
C	50	47
P	777	271656203
P	571	128
P	104	123
P	258	57
P	425	43
P	149	43
P	568	41
C	17	150
C	294	81
C	164	49
C	255	48
C	677	42
P	22	95
P	688	44
P	619	41
P	50	42
C	111	160
C	297	50
C	641	42
C	246	43
C	803	271704051
C	378	125
P	737	105
C	849	151
C	232	52
P	840	272200701
P	739	58
P	780	65
C	660	272237842
C	957	102
P	409	78
P	293	82
P	844	388423658
C	803	122
C	197	65
C	29	51
C	119	97
C	104	71
P	804	161
P	276	49
P	737	45
P	34	41
C	9	94
C	527	43
C	538	43
C	19	42
C	550	41
P	104	100
P	820	45
P	560	44
P	216	44
C	549	266707748
C	585	266761808
C	497	89
C	813	266728633
P	842	266744669
P	554	266599540
P	266	97
C	100	266579647
C	915	105
C	559	266092958
P	850	262533245
C	627	262528492
C	206	96
P	387	254954903
P	253	145
P	327	83
P	662	46
C	468	69
C	182	250900786
C	292	93
P	197	250894265
P	130	250873416
C	276	250866024
C	486	102
P	712	131
P	410	96
C	411	250793130
C	465	113
C	410	47
C	280	64
P	932	248526114
C	914	509618965
P	875	248508373
P	330	104
P	469	48
P	638	144
C	572	248302419
C	760	248351992
C	32	111
C	656	388512052
C	139	105
P	907	248321823
P	412	248281962
C	858	248220115
P	947	244384210
P	269	244376943
C	521	244327927
C	692	388498395
C	87	124
P	842	244236684
P	241	109
C	813	244158872
C	828	136
P	200	41
C	794	242835290
P	877	508578770
P	223	242859350
P	990	112
P	855	42
P	968	101
C	402	388439378
C	971	508561447
C	864	239488852
C	61	100
C	713	388540208
P	370	239427799
P	857	508606209
P	455	239396135
P	519	110
C	752	235931908
C	358	387589096
C	893	123
P	958	619650852
P	547	102
C	692	234077558
C	847	66
C	989	64
P	807	228568983
P	229	120
P	274	55
P	138	228438772
P	850	114
P	989	42
P	125	95
C	858	508595131
C	555	228465130
C	495	508606743
C	883	104
P	159	228455339
C	113	228405097
P	515	118
P	759	105
P	771	228255719
C	296	228175281
C	187	105
C	161	51
C	854	53
C	868	70
P	916	559919324
P	696	110
P	414	228164494
C	694	228098848
C	910	228007705
P	789	228009340
P	806	227897295
P	129	110
C	539	227850402
C	580	101
P	371	227806860
C	400	47
C	126	103
P	940	387588338
C	425	227692882
C	592	227693248
C	464	117
C	99	65
P	484	227683381
P	372	227607180
P	446	82
C	162	227526511
C	924	227518232
P	828	227512008
P	826	227498610
C	530	227478900
C	117	107
C	351	82
P	1000	380862551
C	934	227409121
C	457	227408417
P	251	227334473
P	781	1240
C	468	380251568
C	455	227263283
P	301	227252730
P	990	380193613
C	306	92
C	872	227213060
C	457	60
P	830	226904833
C	935	226902849
C	723	66
P	927	500007951
P	950	499893749
P	467	380011485
P	114	226964466
C	479	379892722
C	503	93
C	795	69
P	42	226939501
P	849	111
P	320	72
C	394	226880563
C	490	226845161
C	702	112
P	557	52
P	34	100
C	639	199
P	834	379825463
P	282	140
P	223	224505504
C	761	224469709
P	957	379696700
P	271	158
P	349	47
C	884	224386764
C	3	125
C	124	62
C	680	65
P	468	224354574
P	831	113
P	603	50
C	912	224333829
C	450	81
P	977	224310365
P	937	102
C	392	44
C	170	224271267
C	935	71
C	858	68
P	775	224270005
C	300	56
C	706	375936022
P	100	100
P	481	220624332
P	45	79
P	26	78
P	982	220603188
P	124	138
C	347	220660382
P	423	375947058
P	374	85
C	654	220605690
C	919	108
C	79	53
C	54	63
C	452	220561045
P	954	216860866
P	716	128
C	744	216818332
C	203	111
P	980	48
C	716	212680149
C	830	92
P	901	212611104
P	93	104
C	540	211753530
C	312	110
P	530	98
P	444	183
P	602	211817474
C	751	211799876
C	365	86
P	723	211735565
C	563	48
P	281	211651323
P	480	100
P	114	211628131
C	653	56
P	106	375875745
P	628	92
P	26	111
C	721	211553305
C	832	211509118
P	852	211483681
P	427	93
C	617	211442100
C	690	103
P	612	211407395
P	939	118
P	137	47
C	148	211385430
C	645	76
C	330	211344754
C	812	375860477
C	5	109
C	119	62
P	869	211319667
P	443	119
C	446	211294865
C	368	95
P	486	375819568
P	216	46
P	97	134
P	614	211281514
C	502	211305974
C	933	86
P	937	211349430
P	419	67
C	875	497938289
C	575	235
P	651	211439908
P	629	84
C	760	211407905
C	494	72
P	669	211413365
P	502	124
C	763	211355006
C	693	87
P	927	77
C	724	211371501
P	619	109
C	954	375772465
P	933	211221297
P	441	89
P	198	373672147
C	867	211219000
C	398	192
P	762	211546788
P	333	66
P	219	44
C	813	211532197
C	587	211539805
P	452	211488166
P	74	110
P	280	211475781
P	912	51
P	702	65
C	760	211445345
C	705	102
C	736	52
P	619	211354142
P	448	88
P	475	42
C	862	211398423
P	434	211338252
C	795	211324207
P	726	211307020
C	601	211284830
C	53	102
C	459	371745800
P	856	211262020
C	905	210745427
P	998	210639078
P	208	81
P	414	210626173
C	226	210586379
C	819	371573783
P	553	371655315
C	984	210563518
P	572	206880027
P	935	206881162
P	164	113
C	671	206744938
C	927	127
P	426	206730247
P	398	117
C	677	206726159
C	69	107
P	805	206716214
C	742	206677394
C	358	124
P	609	206596976
C	449	206449252
C	40	114
P	678	206416753
C	738	46
C	3	88
C	157	206388455
C	55	79
P	921	206367247
P	798	125
C	971	206361416
C	151	120
C	626	206364476
C	840	140
P	792	206363580
P	863	206270301
C	351	206254425
C	680	79
P	813	206236549
P	375	121
P	711	206222956
C	570	206254678
C	896	206134418
P	827	371632571
P	302	110
C	991	206068919
P	989	206028247
P	432	102
C	840	205485518
C	494	74
P	901	205430593
C	935	205370869
C	353	205349839
P	607	205285400
P	914	485468431
C	497	369973640
C	922	59
P	835	205390535
P	510	90
P	611	42
P	201	41
C	818	205385305
C	886	128
C	222	204036042
C	125	42
P	566	197340676
P	926	98
C	124	197169629
C	467	128
C	978	102
P	607	196710004
P	257	132
C	905	196673106
P	961	196658096
C	873	156
C	910	196638651
C	605	95
P	36	82
P	378	196596937
P	995	121
P	426	369925717
P	338	90
P	934	196602240
C	399	196586410
C	647	95
P	358	196581341
P	645	369877617
C	891	196585313
C	717	196496102
P	112	196489578
P	444	145
P	827	369551663
P	832	105
C	923	196456466
C	83	98
C	965	43
P	37	192426463
P	80	87
P	700	192329940
P	947	109
C	668	192316534
C	402	90
C	7	67
C	518	72
C	520	187105769
P	794	187116796
P	993	89
C	852	187047329
C	512	122
P	847	41
C	710	42
C	371	51
P	894	186830980
C	913	186718277
P	265	186659364
C	437	186592367
C	63	186403193
C	371	126
P	618	186394227
P	756	186368836
C	921	186319713
C	778	127
P	566	186259624
P	8	123
P	878	82
P	678	185827913
P	277	115
C	948	185790096
C	580	98
P	173	46
C	363	185731056
P	489	185715282
P	990	369246512
C	928	185327235
C	542	65
C	440	70
P	932	184570275
C	595	51
P	150	184306954
P	581	70
P	472	66
C	383	184565762
C	322	369111251
P	466	45
P	355	184166023
P	361	141
P	781	184158826
C	820	184101596
C	621	116
P	31	127
C	943	365161791
P	754	94
P	603	110
C	728	477761521
C	474	122
C	166	53
C	836	107
P	852	73
P	463	96
P	944	183735048
C	404	183745141
C	926	84
P	740	123
P	459	183711846
C	900	477715735
P	938	183743312
P	344	183706970
C	260	183751221
C	919	90
C	523	183713330
P	644	183700127
P	875	89
C	910	183657306
C	676	107
P	900	183605041
P	33	108
C	714	183589158
C	37	95
P	657	111
P	935	365181390
C	277	53
C	634	183547876
C	749	103
P	753	183555663
P	638	97
C	845	50
P	937	610131265
C	190	183568761
C	733	68
C	450	249
P	739	183491102
P	603	63
C	391	68
C	722	181352688
C	362	96
P	726	181313060
P	331	120
C	874	174018772
P	844	171638239
P	604	118
C	778	464130562
C	756	86
P	628	170829275
P	382	68
P	323	64
P	657	41
C	915	169495511
C	327	86
C	823	60
P	251	49
P	900	169442895
P	312	88
C	258	361422837
C	34	85
C	651	74
P	631	357746604
C	644	169361894
P	995	165750130
P	241	101
C	318	162996551
C	381	96
P	711	162868537
C	872	162816150
C	582	118
P	308	162694597
P	831	357787067
C	335	49
C	2	132
C	861	357726051
P	330	161856568
C	659	159349961
P	653	114
P	23	131
P	743	159354720
P	391	94
C	505	159379283
C	348	357646730
C	728	100
P	265	159184234
P	396	74
P	771	357642483
C	764	357657235
P	304	159074675
C	716	159053693
C	91	137
C	588	127
P	548	159023766
P	28	95
P	309	154152773
P	874	86
P	46	112
C	881	154158545
C	435	90
C	146	154097251
P	916	154106412
P	144	83
P	496	154092614
C	821	454069011
C	542	86
P	902	154085803
P	641	99
C	705	154070618
C	403	154082137
C	949	121
C	247	44
P	473	154041036
P	258	63
P	827	354410242
P	5	124
C	924	154024718
P	550	154014772
P	95	105
P	894	354386735
C	924	153998094
C	720	354248138
P	878	452130869
P	619	153893785
C	798	153855232
C	377	354227820
P	692	153833249
P	273	107
P	331	59
C	673	153776520
P	791	452083448
C	544	122
P	231	153772491
C	517	153739766
P	778	153724132
C	26	114
C	339	153712778
C	887	153725287
C	118	151152616
C	13	151068071
P	915	153681094
P	408	110
C	368	134
C	697	552820902
C	541	83
P	901	151035205
P	498	105
P	498	52
C	426	129
C	729	105
C	162	68
C	83	55
C	618	42
P	913	150916839
P	0	116
C	894	149737956
P	881	347898817
P	138	116
C	166	91
P	589	149708358
C	87	96
C	366	57
C	505	44
C	222	149648248
P	733	149604213
P	695	81
C	863	347756649
P	824	42
C	172	149605461
C	736	149580900
C	877	96
P	490	149544836
P	804	88
C	701	149486362
P	884	149465638
C	323	84
C	292	86
C	787	347670053
P	685	149397422
P	688	1735
P	389	149373598
C	136	149345254
C	118	104
C	824	149340294
P	340	149333018
P	495	149323984
C	897	149319812
C	803	149261343
P	778	108
P	878	149267045
C	911	147303679
C	662	98
P	293	157
P	101	120
C	658	41
C	295	71
P	587	143284924
P	171	111
C	643	143120627
P	857	143157894
P	571	158
P	789	142710023
C	485	343363136
C	611	152
P	369	139198191
P	891	139063026
P	53	145
C	70	42
C	439	139028245
C	465	99
C	143	151
P	817	343321901
P	526	105
P	127	64
P	114	69
C	974	64
C	757	131
C	123	138922604
P	405	138941621
C	844	138937351
P	880	138859454
P	893	343286971
C	954	137327384
C	26	65
P	184	136510419
C	644	136426268
C	608	102
P	421	136274462
P	772	550375663
P	381	102
P	570	121
P	308	102
C	298	65
C	613	136241031
C	305	108
P	505	136272902
C	360	136231262
C	302	81
C	220	42
C	181	42
P	903	136238993
P	437	118
C	659	136144786
C	755	133
P	799	451905026
P	648	136095453
P	590	88
C	769	136025813
C	267	108
C	867	339571513
P	452	135992797
C	960	135979308
C	78	90
P	848	135946252
P	324	72
C	985	135920568
C	394	95
P	633	135905808
P	477	70
C	348	135892059
C	967	339523217
P	490	135879736
P	472	42
P	581	162
P	646	135782394
P	654	104
C	745	135769528
C	722	70
C	713	135762410
P	311	133149767
P	627	133083150
C	911	133037375
P	596	133031986
P	832	336012776
C	679	132808495
P	851	132773499
C	874	132763030
C	519	134
P	476	335751449
P	474	98
C	842	132684654
C	683	50
C	91	76
P	953	132675842
P	729	125
P	785	56
P	226	51
C	853	44
C	985	132708683
C	288	120
P	880	647982858
P	390	100
P	181	63
C	645	132338367
C	881	132221115
C	263	118
P	352	130110256
P	504	335750792
P	970	87
P	574	62
C	521	130060279
C	969	87
C	953	69
P	913	130060516
P	724	335695388
P	570	156
C	636	335671327
C	844	437456734
C	615	157
P	859	129844420
P	734	89
P	259	64
C	172	129836456
C	533	148
C	262	110
C	355	129755269
C	227	129754868
P	469	129725378
P	179	105
C	599	129646237
P	761	129615638
P	148	102
P	666	65
P	588	129537737
C	966	129567116
P	334	133
C	378	128967720
C	90	122
C	344	128880686
C	541	115
P	773	128837754
P	133	101
P	828	54
C	438	127
C	778	128838716
C	83	57
C	146	80
C	597	128844869
P	430	128819142
P	308	123
P	878	128735657
C	963	128709924
C	252	128717398
C	489	105
P	947	333872837
P	855	92
C	509	128668893
C	104	133
C	970	128646115
P	465	128619457
P	956	333773406
C	455	128610288
C	550	437006685
C	412	128641870
C	458	59
P	798	128629901
P	252	128534411
P	24	153
P	833	129
C	492	333740776
C	831	128
C	488	128542365
P	829	124521821
P	681	96
P	764	51
C	692	118320217
C	761	118318100
C	187	116911364
C	560	98
C	165	57
P	73	113302813
P	51	105
P	472	112
C	558	333678654
P	675	113025087
P	813	106
C	542	113027864
C	846	97
C	74	109049089
P	512	109020979
P	104	104
C	412	83
C	773	105380099
P	658	105396997
P	355	115
P	828	105376091
P	401	113
C	446	105331062
C	428	78
C	668	105333476
C	708	93
P	924	103468989
P	813	91
P	306	45
C	535	103447197
P	679	431213620
C	205	138
C	770	117
P	793	333404518
P	268	106
C	539	103249944
P	341	103216054
P	47	154
P	326	66
C	245	103142230
C	761	541290974
C	667	124
P	978	101377978
P	177	101381583
C	934	332995635
C	451	100014588
P	701	99964496
P	356	98
C	846	99818993
P	709	431011123
C	89	99797775
C	623	92
C	133	99794323
C	581	93
P	725	97575505
P	35	102
C	123	99795755
C	71	153
C	760	58
C	745	50
P	773	77
P	534	88
P	749	42
P	747	326824488
C	867	97513843
P	845	97486107
P	430	94
C	491	97454896
C	192	96
C	280	51
P	614	43
C	926	97413417
C	712	102
C	266	89
P	847	97295765
P	206	99
P	381	99
P	890	97187531
P	1	76
C	957	97140055
C	679	77
P	888	97136858
P	373	97132214
P	484	97067994
C	17	42
C	18	97090263
C	858	99
C	676	96995083
P	282	96974605
P	759	157
C	250	96943583
P	725	61
P	348	116
C	881	96839510
C	145	112
C	249	96801719
C	922	428401395
P	753	96734727
C	503	96619349
P	808	95
P	908	96581779
P	722	156
C	584	96559951
C	562	90
C	88	69
C	359	70
C	539	326138629
C	521	96509599
P	683	96492554
C	776	96466193
P	427	428198796
P	979	88
P	448	96447755
C	346	96421636
P	341	96384607
C	736	96374459
C	505	94
P	477	96349159
P	996	326066759
C	292	49
C	805	96339255
C	883	108
P	939	96311423
C	517	59
P	588	101
C	868	326041066
P	875	96269959
P	309	99
C	217	96235115
C	718	325955437
C	89	176
C	6	77
C	210	73
P	984	96152959
P	117	109
C	897	96116027
C	956	96179237
P	726	96196343
P	297	43
P	72	96
P	82	96111413
P	640	155
P	309	96170071
C	612	96135845
P	954	96102273
C	909	535498908
C	802	96078035
P	353	103
P	127	91
P	344	107
P	833	82
P	409	96045840
C	956	96040182
C	652	94
C	366	126
C	566	95968913
C	95	82
C	347	93
C	657	82
P	149	95881206
P	295	90
P	95	54
P	663	58
P	789	95995475
C	364	138
P	477	95940755
P	888	101
P	299	95880190
C	472	95864097
C	725	109
C	630	95847830
P	851	95837551
C	661	95824771
P	504	95799629
P	820	95793371
P	512	90
C	909	95783733
C	255	155
P	6	95828369
P	526	104
C	810	325638391
C	208	95708464
C	106	112
C	192	60
P	984	94537705
C	954	86900102
C	840	181
P	886	86886100
P	802	86865688
P	19	124
P	660	68
C	736	86808099
C	834	424755832
P	789	86798506
C	830	86718676
P	319	86708223
P	900	325598548
P	91	109
P	502	124
C	801	86682565
C	544	129
P	958	86650095
C	623	86575849
C	358	109
P	433	86535497
P	235	99
C	729	422736483
C	191	86484349
P	544	86453841
P	955	422688671
C	396	86407190
C	878	103
C	201	52
P	444	85247373
P	845	106
C	603	85219839
C	544	85131871
C	259	107
C	446	422737183
P	270	68
P	556	83511516
P	807	83350268
P	499	72
C	599	83311923
C	990	72
P	120	51
P	639	83236361
P	271	86
C	770	83196192
P	414	82963168
P	747	59
C	627	82931456
C	733	82911407
C	742	94
P	396	74
P	995	422739527
P	806	82844290
C	803	78991415
P	619	78358392
C	984	74392175
P	287	99
P	419	107
P	619	74258682
P	178	103
P	89	42
C	551	135
C	541	73749105
C	841	133
C	948	119
C	193	102
P	907	73122604
P	951	95
C	32	70735112
C	914	70769319
C	156	115
C	431	325441052
P	164	73761077
P	266	176
P	356	68859347
P	523	95
C	936	68956864
C	590	131
C	770	110
C	559	154
C	560	56
P	885	69188059
P	779	104
C	311	56
C	524	115
C	181	80
P	1000	63
P	749	126
C	156	50
P	884	73142830
P	812	166
C	520	68772208
P	501	325331280
P	522	68673768
P	492	68296414
C	859	67965226
P	876	67398042
P	575	82
C	699	533031854
C	279	65679215
C	198	95
C	902	68511410
P	637	59149141
P	354	65615891
P	512	59043341
P	859	120
C	920	55332327
C	470	105
C	824	120
C	202	113
P	261	126
P	720	87
C	639	67957065
C	649	416165050
P	608	67994541
P	849	68004421
P	771	55097977
C	694	68059739
C	701	106
P	39	112
P	280	115
P	596	55283326
P	819	93
C	987	42
C	612	137
C	282	86
P	829	52171426
P	414	53
C	807	52040680
C	571	136
P	718	150
P	971	91
P	299	60
C	705	102
C	688	54
P	656	52063624
P	514	142
C	650	118
C	290	51936433
C	122	141
C	861	51770138
C	598	101
P	598	50410567
P	978	100
P	525	47717156
C	672	47589326
C	408	119
C	930	46345410
C	283	122
C	261	46261542
P	633	46311858
P	93	46144719
P	249	89
C	265	46103508
P	771	113
C	830	45985344
P	618	43871227
P	808	107
C	734	323947167
C	653	323943985
P	865	39784921
C	190	39741178
C	706	108
P	778	35724570
P	853	91
C	273	35652389
C	66	31987094
C	836	31993623
C	50	113
C	639	87
P	761	31928031
P	831	316055574
C	788	43
P	340	416154254
P	445	101
P	191	111
C	70	92
C	745	29548900
C	219	62
C	582	315923077
C	6	95
P	752	23625515
P	49	113
P	148	69
C	764	21747957
C	259	151
P	846	21792128
P	290	98
P	874	47
C	721	21673242
C	914	90
C	653	315929271
P	992	21607179
C	995	21581162
P	571	100
P	175	116
C	660	21518408
P	373	21548454
P	640	21444095
P	229	75
C	173	1672
P	671	314478744
C	338	110
C	699	21309925
C	271	105
P	874	21295522
C	966	19767559
P	996	19713215
P	479	19711770
C	759	19676299
C	525	106
C	549	75
P	809	19629631
P	961	19606898
P	14	116
C	427	19590983
C	265	95
C	622	312903018
C	580	42
P	962	19241103
P	146	85
C	869	19136793
P	889	68
P	554	19138477
C	699	312828411
P	942	19120708
P	757	408265615
C	824	115
C	798	19150403
C	920	19110521
P	82	119
P	939	66
P	666	19067358
C	924	18962195
C	161	69
C	322	312589851
P	401	18938911
P	400	18786049
P	454	18786154
C	542	56
C	459	18775295
P	529	120
C	584	18774138
C	400	100
C	97	51
P	276	18815464
P	748	70
P	360	18801158
P	573	98
C	940	18778078
C	990	96
P	477	308455039
P	818	18735366
P	186	106
C	897	18581993
P	579	18571508
P	611	308404536
C	689	18541237
C	769	60
P	375	18512013
C	444	18474783
C	527	107
P	730	18341135
C	622	308373300
P	416	306164168
P	820	306161254
C	873	18229255
P	852	407323074
P	203	18136323
C	568	18100860
P	181	105
P	698	17909187
P	942	107
C	691	306087894
C	721	71
C	109	75
P	452	17807487
C	429	17818061
P	363	17781762
P	233	111
C	568	17755879
P	311	42
C	297	306099561
C	321	161
P	186	17803190
P	281	306111557
C	972	17735088
P	796	17720823
P	568	60
C	946	17676648
C	121	75
P	762	17630804
P	589	117
C	187	17612970
C	175	93
C	347	60
C	956	82
C	302	17497924
P	780	17517180
P	830	305138067
C	735	17430758
C	219	66
C	343	64
P	924	17421630
P	116	113
P	605	50
C	807	17376851
C	449	1070
P	707	17370841
C	0	43
C	812	17380376
C	497	66
P	773	17357220
P	650	89
P	403	298973483
P	278	98
P	384	52
P	181	43
C	717	298926730
C	839	298836397
C	755	528846938
P	941	406838619
P	356	44
C	121	100
C	959	298785997
P	729	17092071
P	222	92
P	436	41
C	498	17076307
C	612	96
C	723	17076776
C	48	90
C	682	41
P	592	17059795
P	297	106
P	779	16976471
P	180	17008644
P	253	86
C	384	17008409
C	332	294899204
C	144	114
C	807	17013360
P	908	17076931
P	894	117
P	143	17062440
C	973	17053357
P	862	17010731
C	972	16902970
P	518	16900175
C	913	293089892
C	400	114
P	578	16791957
P	734	293081890
P	587	59
C	665	16749957
C	551	68
C	751	59
C	284	61
P	250	16739203
P	365	53
P	460	16741833
C	371	16731876
P	196	16692397
P	50	151
C	255	16604712
C	320	140
C	115	44
C	986	16546927
P	474	100
P	488	16499949
P	810	104
P	111	57
P	785	292889277
P	18	101
C	936	289998654
C	318	49
P	961	16458412
P	407	73
C	505	16423731
P	588	53
C	575	288018254
C	69	59
C	706	16375937
C	30	142
P	823	16360507
C	915	16346551
C	91	101
C	151	63
P	384	16319144
P	866	68
C	747	16264733
P	822	16095319
C	883	15706493
P	762	15669089
C	422	15645314
P	984	15636555
C	745	525184596
C	348	110
C	519	102
P	235	15632870
P	871	691666279
P	292	282664753
C	116	15513946
C	554	15514662
C	119	94
C	104	92
P	878	524866160
P	272	129
P	585	66
C	814	403860859
C	765	15368221
C	217	89
C	602	269518127
P	831	266075602
P	62	159
P	930	263800335
P	796	112
C	731	582256038
C	727	180
C	621	403679961
C	654	15159843
C	27	129
P	49	56
P	192	143
P	735	523830035
P	486	66
P	150	44
C	621	262566876
C	192	157
C	766	15206835
P	870	254644717
C	782	120
P	783	167
C	633	15037016
P	370	15206696
P	200	15049029
P	492	153
P	286	15155541
P	643	15027216
C	635	15160246
P	340	66
C	106	15060695
C	519	402637567
C	343	96
C	950	15028258
C	62	15024676
P	910	15008783
P	941	243269769
C	882	14975422
C	707	52
C	368	65
P	627	242842559
P	615	14972027
P	512	14973838
C	845	402458410
P	331	14950076
P	237	49
P	895	66
C	773	242571188
C	807	14911123
C	229	14913436
P	928	14906662
C	586	395689050
C	74	138
C	620	14914327
P	761	14893897
P	949	132
C	902	242114344
C	424	78
C	445	241846644
P	840	14905137
P	891	110
C	498	512447060
C	671	95
P	181	14839847
P	351	69
C	287	68
C	770	239267416
P	347	14795079
P	613	125
P	831	239157180
C	972	239168068
C	331	109
C	460	62
C	837	235442309
P	877	235259407
C	791	14557293
P	707	227419030
P	738	390381526
P	748	14762529
C	881	14577281
P	748	14477090
P	427	14462136
C	910	390334624
C	458	14445074
C	165	73
P	742	225804540
C	720	390161566
P	702	512074232
P	510	94
C	512	14224201
C	791	225614998
P	636	14108876
P	545	62
C	884	14092081
C	468	14055521
P	886	14047018
P	917	72
C	544	225218671
C	920	225129134
C	242	91
C	73	13584441
P	714	224902885
P	408	110
P	487	41
P	77	65
C	616	224869720
P	643	13357639
C	895	13367910
C	753	112
P	811	384987467
P	695	13374577
C	240	13362349
C	999	223953533
C	202	55
P	486	13285579
P	425	44
P	679	90
C	815	13223424
P	878	219836053
P	5	99
C	935	13030968
C	882	219473465
P	422	12973654
P	491	107
P	492	12862911
C	797	218950845
P	844	218939305
P	934	80
C	895	12830444
P	351	46
C	957	218247627
C	927	384253995
C	24	90
P	934	12756608
P	199	122
P	533	218154152
C	675	218116925
C	987	384204421
P	942	218008587
P	117	64
P	775	12714353
C	882	217984087
C	767	498168478
P	892	217888523
P	611	101
P	51	52
C	892	12561909
C	705	76
P	407	12534281
P	872	209688612
C	498	12620215
C	688	73
P	777	12532613
P	616	79
C	473	12368876
C	846	128
C	187	12189852
P	866	12155018
P	317	135
C	97	12132794
C	127	103
C	693	198327168
C	78	105
P	522	12131950
P	836	196152397
C	901	195874723
P	504	12221154
P	574	97
C	967	12080905
C	478	73
C	229	86
P	968	377188480
C	630	195702192
P	902	11969678
P	487	77
C	575	11970130
C	434	60
C	478	48
P	955	195466225
P	531	50
C	973	193135694
P	833	187123142
C	942	11774652
C	124	59
C	376	475948342
P	860	375079620
P	158	85
C	337	11783675
C	601	182943822
C	232	182722920
C	167	108
P	754	373336078
P	791	74
C	971	11827177
P	974	468289526
C	762	11802838
C	39	71
P	853	11834709
C	793	11736636
C	323	170924513
P	545	11708660
P	613	11721223
C	937	11838289
P	832	369538234
P	927	11888569
C	933	369638517
C	897	170083560
P	744	369596352
C	591	166093977
C	161	189
C	197	43
P	959	12077022
C	918	12103102
P	203	12121578
P	326	166178424
C	547	166165031
C	333	337
C	465	43
P	656	12154768
P	630	149
P	877	12364277
C	929	12381698
C	436	146
P	889	166232510
P	540	12403313
C	897	163477354
C	892	12399516
P	851	12361055
P	889	162049161
C	777	162087106
C	877	120
P	649	161978340
P	808	79
C	572	161847428
P	756	360032819
P	718	111
C	803	161746627
C	139	116
C	938	360023609
P	322	12337363
P	603	161725098
P	402	161734128
C	400	12423678
C	790	12364913
C	651	12305576
P	820	12310999
P	208	59
C	430	155468631
P	602	12287859
P	177	109
C	719	151246001
C	234	72
C	124	65
C	750	55
P	953	151251276
P	727	66
C	942	355539075
C	256	12299769
C	6	54
P	928	352367427
P	860	113
C	564	148335727
C	921	52
C	92	79
C	828	44
P	713	148267364
P	760	97
P	86	57
P	203	12105292
C	113	64
P	412	12098780
P	174	66
C	224	12159822
C	621	12145738
C	787	148182682
P	232	12186588
P	516	12242303
P	170	73
P	780	12226433
C	640	12274532
P	668	12278773
C	841	348005406
C	641	144869056
C	253	97
P	815	144846934
P	827	610526959
P	202	144570917
C	581	12169882
C	415	142328906
C	391	87
C	529	12201656
P	440	12234835
P	987	60
C	965	12234536
C	533	111
P	641	347871693
P	980	449651149
C	782	12243448
C	607	449519194
C	116	12270972
C	3	138
P	797	449427656
P	144	89
P	205	12232621
P	427	141222460
C	319	12215754
P	156	12205663
C	518	141005011
C	197	102
C	379	12161488
C	412	12163376
P	823	140882943
P	239	70
P	599	46
C	950	449437563
C	300	12228537
P	599	12221970
P	38	97
C	922	12220537
P	469	12221309
P	332	129
P	736	449187026
C	508	555262697
C	995	61
C	49	12258018
P	792	12235723
P	917	12238412
C	317	12218629
P	429	12219667
C	178	125787344
C	511	75
C	652	12226271
C	176	12161680
